EquipmentType;EquipmentTypeID;EquipmentID;CMMSCode;EquipmentModelType;SerialNo;PlantID;Plant;ProductionLineID;ProductionLine;Position;CategoryCode;RoleCategory;Model;Manufacturer;Condition;Process;OperationalStatus;Comments;BusinessCentre;AcquisitionDate;AcquisitionCost;Concerned;Certificat;2006;2014;CECompliant;ComplyType:;FinancialStatusDesc;CapexNo;FinancialCTSOffice;FARCode;GBV;DepreciationStartDate;DepreciationRate;DepreciationYears;InventoryValue;LeasingLessorNameDesc;LeasingContractRefDesc;LeasingAnnualFee;LeasingSaleDate;LeasingContractNo;OriginalEqptCost;CustomerDetailedName;Groupe;SellingDate;SellingAmount;FinancialInfo;
Line Machines;1;24717;PRESS_24717;;XXX;5;Food France - Nantes;11427;573PD26;30,000;0202;Press (single die-);314;Metalbox;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25092;CMPDRY_25092;;5285-69-0593;5;Food France - Nantes;11427;573PD26;70,000;0050;Compound drying oven;HD-DUAL-1200;Sardee;Fully Functional;End Assembly;Operational;1st floor ex 3PC - Project L27;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25546;FEEDSH_25546;;4 K 550;5;Food France - Nantes;11427;573PD26;10,000;0017;Feeder (sheet-);1592B;Carnaud;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25672;SCRSHE_25672;;;5;Food France - Nantes;11427;573PD26;20,000;0104;Scroll shear;34;C.G.;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26001;CURLER_26001;;0171S;5;Food France - Nantes;11427;573PD26;40,000;0108;Curler;6CA;Metalbox;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48113;CONVEND_48113;;573PD26_conveyor;5;Food France - Nantes;11427;573PD26;110,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48143;ELEVPAL_48143;;573PD26_elevator;5;Food France - Nantes;11427;573PD26;90,000;0181;Elevator (pallet-);Pallet Elevator HYMECA;Other (please specify);Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48195;GAUGE _48195;;573PD26_quality;5;Food France - Nantes;11427;573PD26;120,000;0144;Gauge - end control;Quality line control;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21602;LINER_21602;;302;5;Food France - Nantes;11428;573PD27;50,000;0001;Liner;586;IMC;Fully Functional;End Assembly;Operational;Solvent base compound (centralisation);False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;24718;PRESS_24718;;XXX;5;Food France - Nantes;11428;573PD27;30,000;0202;Press (single die-);314;Metalbox;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25076;CMPDRY_25076;;98-207-04;5;Food France - Nantes;11428;573PD27;70,000;0050;Compound drying oven;2-2x2-30LE;Bibra;Fully Functional;End Assembly;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25547;FEEDSH_25547;;9K624;5;Food France - Nantes;11428;573PD27;10,000;0017;Feeder (sheet-);1592B;Carnaud;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25638;SCRSHE_25638;;422030;5;Food France - Nantes;11428;573PD27;20,000;0104;Scroll shear;CG422;Cevolani;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26002;CURLER_26002;;XXX;5;Food France - Nantes;11428;573PD27;40,000;0108;Curler;6CA;Metalbox;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26668;WRAPEND_26668;;03036;5;Food France - Nantes;11428;573PD27;80,000;0034;Wrapper (end-);SI;Jomar;Fully Functional;End Assembly;Operational;;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27093;VISEND_27093;;470A006;5;Food France - Nantes;11428;573PD27;60,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;End Assembly;Operational;;False;Unknown;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48114;CONVEND_48114;;573PD27_conveyor;5;Food France - Nantes;11428;573PD27;120,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48144;ELEVPAL_48144;;573PD27_elevator;5;Food France - Nantes;11428;573PD27;90,000;0181;Elevator (pallet-);Pallet Elevator ATLAS;Other (please specify);Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48196;GAUGE _48196;;573PD27_quality;5;Food France - Nantes;11428;573PD27;130,000;0144;Gauge - end control;Quality line control;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51977;PALLET_51977;;xxx;5;Food France - Nantes;11428;573PD27;100,000;0027;Palletiser;CRW2535;Silvi;Fully Functional;End Assembly;Operational;;False;01/12/2020;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51754;LINER_51754;;xxx;5;Food France - Nantes;2168;573PDSL22&23;10,000;0001;Liner;DL500;Matriruiz;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22009;WRAPEND_22009;;98010;5;Food France - Nantes;19858;573PD28;110,000;0034;Wrapper (end-);DO;Jomar;Fully Functional;End Assembly;Operational;;False;01/09/1998;;True;573-2012;True;2004;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22551;FEEDSH_22551;;29 - 97 - 6;5;Food France - Nantes;19858;573PD28;10,000;0017;Feeder (sheet-);MF A3V;Cuomo;Fully Functional;End Assembly;Operational;;False;05/08/2004;;True;573-2012;True;2004;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;24791;PRESS_24791;;457 PD 010;5;Food France - Nantes;19858;573PD28;40,000;0036;Press;PIB 457;Cevolani;Fully Functional;End Assembly;Operational;;False;05/08/2004;;True;573-2012;True;2004;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25056;CMPDRY_25056;;6810 (573-2012-05);5;Food France - Nantes;19858;573PD28;100,000;0050;Compound drying oven;6810;O.S.I.;Fully Functional;End Assembly;Operational;;False;05/08/2004;;True;573-2012;True;2004;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25743;SCRSHE_25743;;29 - 97 - 7;5;Food France - Nantes;19858;573PD28;20,000;0104;Scroll shear;SC 121;Cuomo;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;43451;CURLER_43451;;XXX;5;Food France - Nantes;19858;573PD28;50,000;0108;Curler;P756;Cuomo;Fully Functional;End Assembly;Operational;;False;Unknown;;True;573-2012;True;2004;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;43452;CURLER_43452;;XXX;5;Food France - Nantes;19858;573PD28;60,000;0108;Curler;P756;Cuomo;Fully Functional;End Assembly;Operational;;False;Unknown;;True;573-2012;True;2004;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51755;LINER_51755;;xxx;5;Food France - Nantes;2168;573PDSL22&23;20,000;0001;Liner;DL500;Matriruiz;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48086;PALLET_48086;;CRW2296;5;Food France - Nantes;19858;573PD28;120,000;0027;Palletiser;Robot L07131;Silvi;As New;End Assembly;Operational;;False;09/11/2015;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48115;CONVEND_48115;;573PD28_conveyor;5;Food France - Nantes;19858;573PD28;140,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48197;GAUGE _48197;;573PD28_quality;5;Food France - Nantes;19858;573PD28;150,000;0144;Gauge - end control;Quality line control;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48249;CONVST_48249;;NavetteDD28;5;Food France - Nantes;19858;573PD28;30,000;0198;Conveyor (strip-);Navette bandes;Cuomo;Fully Functional;End Assembly;Operational;;False;Unknown;;True;573-2012;True;2004;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51976;VISEND_51976;;xxx;5;Food France - Nantes;19858;573PD28;90,000;0008;Vision Inspection unit (end-);C VIS BIG;Ibea;Fully Functional;End Assembly;Operational;;False;Unknown;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27118;CMPDRY_27118;;98-213-04;5;Food France - Nantes;2121;573PDSL12&13;20,000;0050;Compound drying oven;DT 2.1.30-LE;Bibra;As New;End Assembly;Operational;;False;01/01/1999;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27120;WRAPEND_27120;;98014;5;Food France - Nantes;2121;573PDSL12&13;30,000;0034;Wrapper (end-);DO;Jomar;As New;End Assembly;Operational;;False;01/12/1998;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;32426;VISEND_32426;;470A033;5;Food France - Nantes;2121;573PDSL12&13;10,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48116;CONVEND_48116;;573PDSL12&13_conveyo;5;Food France - Nantes;2121;573PDSL12&13;60,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48145;ELEVPAL_48145;;573PDSL12&13_elevato;5;Food France - Nantes;2121;573PDSL12&13;40,000;0181;Elevator (pallet-);Pallet Elevator ATLAS;Other (please specify);Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27119;VISEND_27119;;470A008;5;Food France - Nantes;2122;573PDSL19&20;10,000;0008;Vision Inspection unit (end-);CVS2000;Sacmi;As New;End Assembly;Operational;;False;12/04/1999;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27131;CMPDRY_27131;;98-211-04;5;Food France - Nantes;2122;573PDSL19&20;20,000;0050;Compound drying oven;DT 2.1.30-LE;Bibra;As New;End Assembly;Operational;;False;01/01/1999;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27133;WRAPEND_27133;;98015;5;Food France - Nantes;2122;573PDSL19&20;30,000;0034;Wrapper (end-);DO;Jomar;As New;End Assembly;Operational;;False;01/12/1998;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48117;CONVEND_48117;;573PDSL19&20_conveyo;5;Food France - Nantes;2122;573PDSL19&20;60,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48146;ELEVPAL_48146;;573PDSL19&20_elevato;5;Food France - Nantes;2122;573PDSL19&20;40,000;0181;Elevator (pallet-);Pallet Elevator ATLAS;Other (please specify);Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21708;LINER_21708;;***;5;Food France - Nantes;19858;573PD28;70,000;0001;Liner;M703;Cuomo;Fully Functional;End Assembly;Operational;;False;05/08/2004;;True;573-2012;True;2004;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;43453;LINER_43453;;XXX;5;Food France - Nantes;19858;573PD28;80,000;0001;Liner;M703;Cuomo;Fully Functional;End Assembly;Operational;;False;Unknown;;True;573-2012;True;2004;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51756;OVENLIN_51756;;1;5;Food France - Nantes;2168;573PDSL22&23;30,000;0236;Oven (lining vertical-);MRD-200;OMPI;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;True;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27092;CMPDRY_27092;;98-209.04;5;Food France - Nantes;2131;573PDSL5&6;20,000;0050;Compound drying oven;2-1x1-30 LE;Bibra;Fully Functional;End Assembly;Operational;1st floor ex 3PC - Project L5/6;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27132;VISEND_27132;;470A007;5;Food France - Nantes;2131;573PDSL5&6;10,000;0008;Vision Inspection unit (end-);CVS2000;Sacmi;As New;End Assembly;Operational;;False;01/01/2000;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;32624;WRAPEND_32624;;00027;5;Food France - Nantes;2131;573PDSL5&6;30,000;0034;Wrapper (end-);SI;Jomar;Fully Functional;End Assembly;Operational;;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48118;CONVEND_48118;;573PDSL5&6_conveyor;5;Food France - Nantes;2131;573PDSL5&6;60,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48147;ELEVPAL_48147;;573PDSL5&6_elevator;5;Food France - Nantes;2131;573PDSL5&6;40,000;0181;Elevator (pallet-);Pallet Elevator ATLAS;Other (please specify);Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27105;CMPDRY_27105;;98-210.04;5;Food France - Nantes;2123;573PDSL7&8;20,000;0050;Compound drying oven;DT 2.1.30-LE;Bibra;As New;End Assembly;Operational;;False;01/01/1998;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27107;WRAPEND_27107;;98013;5;Food France - Nantes;2123;573PDSL7&8;30,000;0034;Wrapper (end-);DO;Jomar;As New;End Assembly;Operational;;False;01/01/1998;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;34228;VISEND_34228;;470A031;5;Food France - Nantes;2123;573PDSL7&8;10,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;End Assembly;Operational;;False;01/01/1998;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;46429;PALLET_46429;;2354;5;Food France - Nantes;2123;573PDSL7&8;50,000;0027;Palletiser;CRW2354;Silvi;Fully Functional;End Assembly;Operational;;False;01/04/2017;;True;EOLE 73 - Robot;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48119;CONVEND_48119;;573PDSL7&8_conveyor;5;Food France - Nantes;2123;573PDSL7&8;70,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48148;ELEVPAL_48148;;573PDSL7&8_elevator;5;Food France - Nantes;2123;573PDSL7&8;40,000;0181;Elevator (pallet-);Pallet Elevator ATLAS;Other (please specify);Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48064;CONVSCP_48064;;Double-Die conveyor;5;Food France - Nantes;2148;573PDSLEVD;10,000;0271;Conveyor (scrap);scrap chute conveyor;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26664;VISEND_26664;;10006930;5;Food France - Nantes;2144;573PDSLSorting;10,000;0008;Vision Inspection unit (end-);CVS001C;Sacmi;Fully Functional;End Assembly;Operational;Sorting line;False;Unknown;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22010;WRAPEND_22010;;99017;5;Food France - Nantes;279;573PDSLVISMAE9&10;30,000;0034;Wrapper (end-);153SD;Jomar;Fully Functional;End Assembly;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22150;VISEND_22150;;470A005;5;Food France - Nantes;279;573PDSLVISMAE9&10;10,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;End Assembly;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25093;CMPDRY_25093;;5285-68-0593;5;Food France - Nantes;279;573PDSLVISMAE9&10;20,000;0050;Compound drying oven;"90""";Sardee;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48120;CONVEND_48120;;573PDSL9&10_conveyor;5;Food France - Nantes;279;573PDSLVISMAE9&10;60,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48149;ELEVPAL_48149;;573PDSL9&10_elevator;5;Food France - Nantes;279;573PDSLVISMAE9&10;40,000;0181;Elevator (pallet-);Pallet Elevator ATLAS;Other (please specify);Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21583;LINER_21583;;213.S;5;Food France - Nantes;11429;573PE01;60,000;0001;Liner;55;Metalbox;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21755;OVENPR_21755;;62;5;Food France - Nantes;11429;573PE01;180,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22152;VISEND_22152;;441.104;5;Food France - Nantes;11429;573PE01;80,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;24895;PRESS_24895;;XXX;5;Food France - Nantes;11429;573PE01;20,000;0040;Press (shell-);314;Metalbox;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;24946;PRESS_24946;;29199;5;Food France - Nantes;11429;573PE01;110,000;0041;Press (EO conversion-);ECH 125 QL 3T;Minster;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25117;CMPDRY_25117;;97.186.04;5;Food France - Nantes;11429;573PE01;90,000;0050;Compound drying oven;DT 2.1.30-LE;Bibra;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25329;ACCUMU_25329;;XXX;5;Food France - Nantes;11429;573PE01;100,000;0068;Accumulator;;ATIAP;Fully Functional;EOLE;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25422;CONVEY_25422;;XXX;5;Food France - Nantes;11429;573PE01;120,000;0009;Conveyor;;ATIAP;Fully Functional;EOLE;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25700;SCRSHE_25700;;SN2859;5;Food France - Nantes;11429;573PE01;10,000;0104;Scroll shear;BMI-LA-9069A;Carnaud;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25965;CURLER_25965;;XXX;5;Food France - Nantes;11429;573PE01;40,000;0108;Curler;5CA;Metalbox;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25966;CURLER_25966;;XXX;5;Food France - Nantes;11429;573PE01;50,000;0108;Curler;5CA;Metalbox;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26626;PRESS_26626;;XXX;5;Food France - Nantes;11429;573PE01;30,000;0040;Press (shell-);314;Metalbox;Fully Functional;EOLE;Operational;;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26628;LINER_26628;;214.S;5;Food France - Nantes;11429;573PE01;70,000;0001;Liner;55;Metalbox;Fully Functional;EOLE;Operational;;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26631;OVENPR_26631;;64;5;Food France - Nantes;11429;573PE01;140,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26632;OVENPR_26632;;63;5;Food France - Nantes;11429;573PE01;170,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26633;OVENPR_26633;;66;5;Food France - Nantes;11429;573PE01;150,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26637;OVENPR_26637;;65;5;Food France - Nantes;11429;573PE01;160,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;32173;PALLET_32173;;CRO1787;5;Food France - Nantes;11429;573PE01;220,000;0027;Palletiser;Robot L07131;Silvi;Fully Functional;EOLE;Operational;;False;15/02/2008;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;47787;VISEND_47787;;21816A/B;5;Food France - Nantes;11429;573PE01;190,000;0008;Vision Inspection unit (end-);VIS-C Ends;Ibea;Fully Functional;EOLE;Operational;External Inspection;False;22/10/2013;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;47788;VISEND_47788;;21900 A/B;5;Food France - Nantes;11429;573PE01;200,000;0008;Vision Inspection unit (end-);VIS-C Ends;Ibea;As New;EOLE;Operational;Internal Inspection;False;09/03/2015;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48121;CONVEND_48121;;573PE01_conveyor;5;Food France - Nantes;11429;573PE01;240,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;EOLE;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48198;GAUGE _48198;;573PE01_quality;5;Food France - Nantes;11429;573PE01;250,000;0144;Gauge - end control;Quality line control;Crown;Fully Functional;EOLE;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48218;DOSING_48218;;M33301803;5;Food France - Nantes;11429;573PE01;130,000;0163;Dosing unit;Promix 2KE;Graco;Fully Functional;EOLE;Operational;83.7EO-Promix;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51978;WRAPEND_51978;;xxx;5;Food France - Nantes;11429;573PE01;210,000;0034;Wrapper (end-);TS14;Clevertech;Fully Functional;EOLE;Operational;;False;Unknown;;True;EOLE 73 - MAE;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21710;LINER_21710;;215.S;5;Food France - Nantes;11430;573PE02;70,000;0001;Liner;55;Metalbox;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21754;OVENPR_21754;;0080;5;Food France - Nantes;11430;573PE02;150,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;21756;OVENPR_21756;;0081;5;Food France - Nantes;11430;573PE02;190,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
